time,RA,DEC,AZ,D(east),I(down), H,X (north),Y (east),Z (down),F(total)
409.01,168.6147,-16.4809,27.6458,7.96523919322,60.2439309572,22197.2127805,21983.0612079,3075.9185872,38827.5203095,44724.6306705
409.03,168.6092,-16.5086,27.6299,7.96535904419,60.2439254579,22197.9687362,21983.8034358,3076.0693273,38828.8339829,44726.1463183
409.05,168.6038,-16.5363,27.6076,7.96536554268,60.2439881318,22197.9449488,21983.7795291,3076.06852439,38828.8909506,44726.1839687
409.07,168.5983,-16.5642,27.5831,7.96536554268,60.2439881318,22197.9449488,21983.7795291,3076.06852439,38828.8909506,44726.1839687
409.09,168.5929,-16.592,27.5664,7.9654922624,60.2440442246,22198.6778674,21984.4985729,3076.21871079,38830.2612087,44727.7373069
409.11,168.5873,-16.6199,27.5434,7.9654922624,60.2440442246,22198.6778674,21984.4985729,3076.21871079,38830.2612087,44727.7373069
409.13,168.582,-16.6474,27.5235,7.96561547097,60.2440373563,22199.4347986,21985.2415857,3076.37088076,38831.5744404,44729.2530555
409.15,168.5763,-16.6752,27.5036,7.96562159336,60.2440963968,22199.4123886,21985.2190632,3076.37012446,38831.6281094,44729.2885258
409.17,168.5709,-16.7029,27.4821,7.96562159336,60.2440963968,22199.4123886,21985.2190632,3076.37012446,38831.6281094,44729.2885258
409.19,168.5656,-16.7305,27.4638,7.96574846774,60.2441533941,22200.1453404,21985.9381306,3076.52038125,38832.9998605,44730.8431768
409.21,168.5602,-16.7583,27.437,7.96574846774,60.2441533941,22200.1453404,21985.9381306,3076.52038125,38832.9998605,44730.8431768
409.23,168.5547,-16.7862,27.4192,7.96586891254,60.2441477142,22200.9025302,21986.6815467,3076.67153293,38834.3154191,44732.3610737
409.25,168.5492,-16.8139,27.3969,7.96587531814,60.2442094797,22200.8790843,21986.657983,3076.6707418,38834.371569,44732.3981838
409.27,168.5437,-16.8417,27.384,7.96587531814,60.2442094797,22200.8790843,21986.657983,3076.6707418,38834.371569,44732.3981838
409.29,168.5382,-16.8695,27.3655,7.96600517276,60.2442652772,22201.6131558,21987.3779981,3076.82230384,38835.7434038,44733.9534632
409.31,168.5326,-16.8971,27.3458,7.96600517276,60.2442652772,22201.6131558,21987.3779981,3076.82230384,38835.7434038,44733.9534632
409.33,168.5271,-16.9249,27.3247,7.96612242748,60.244260957,22202.3704393,21988.1216772,3076.97225065,38837.0612707,44735.4734106
409.35,168.5215,-16.9528,27.2966,7.96612892793,60.2443236308,22202.3466469,21988.0977653,3076.97144797,38837.1182503,44735.5110692
409.37,168.516,-16.9803,27.2714,7.96612892793,60.2443236308,22202.3466469,21988.0977653,3076.97144797,38837.1182503,44735.5110692
409.39,168.5105,-17.008,27.2502,7.96625548282,60.2443798802,22203.0810514,21988.8182862,3077.12179627,38838.4913908,44737.0676474
409.41,168.505,-17.0356,27.2325,7.96625548282,60.2443798802,22203.0810514,21988.8182862,3077.12179627,38838.4913908,44737.0676474
409.43,168.4994,-17.0634,27.2156,7.96637937742,60.244372826,22203.8398044,21989.563063,3077.27450129,38839.8075326,44738.5868264
409.45,168.4939,-17.0909,27.1928,7.96638587854,60.2444354998,22203.8160102,21989.5391493,3077.27369867,38839.8645163,44738.6244878
409.47,168.4884,-17.1189,27.1811,7.96638587854,60.2444354998,22203.8160102,21989.5391493,3077.27369867,38839.8645163,44738.6244878
409.49,168.4827,-17.1466,27.158,7.96651263629,60.2444926519,22204.5507588,21990.259999,3077.42417897,38841.2396912,44740.1830031
409.51,168.4773,-17.1743,27.1428,7.96651263629,60.2444926519,22204.5507588,21990.259999,3077.42417897,38841.2396912,44740.1830031
409.53,168.4716,-17.202,27.1204,7.9666333568,60.2444869568,22205.3097091,21991.0051405,3077.57569955,38842.5583217,44741.7044406
409.55,168.4659,-17.2295,27.0914,7.96664014125,60.2445523555,22205.2848787,21990.9801853,3077.57486212,38842.6177871,44741.7437422
409.57,168.4604,-17.2572,27.0714,7.96664014125,60.2445523555,22205.2848787,21990.9801853,3077.57486212,38842.6177871,44741.7437422
409.59,168.4548,-17.2849,27.0507,7.96676989677,60.2446045044,22206.022085,21991.7033069,3077.72684011,38843.9894016,44743.3003864
409.61,168.4493,-17.3126,27.033,7.96676989677,60.2446045044,22206.022085,21991.7033069,3077.72684011,38843.9894016,44743.3003864
409.63,168.4439,-17.3405,27.0174,7.96689069322,60.2445988049,22206.7815189,21992.4489221,3077.87846328,38845.3088764,44744.8227969
409.65,168.4383,-17.3685,26.993,7.96689719565,60.2446614786,22206.7577214,21992.425005,3077.87766082,38845.365868,44744.8604637
409.67,168.4326,-17.3961,26.973,7.96689719565,60.2446614786,22206.7577214,21992.425005,3077.87766082,38845.365868,44744.8604637
409.69,168.4271,-17.4237,26.9484,7.96702115637,60.2447189071,22207.4934504,21993.1469736,3078.02721624,38846.7432178,44746.4213538
409.71,168.4215,-17.4516,26.9341,7.96702115637,60.2447189071,22207.4934504,21993.1469736,3078.02721624,38846.7432178,44746.4213538
409.73,168.416,-17.4794,26.9176,7.96714491668,60.2447120083,22208.2539028,21993.8934373,3078.18012466,38848.0625926,44747.9441831
409.75,168.4105,-17.5071,26.8955,7.96715141976,60.2447746819,22208.2301036,21993.8695184,3078.17932228,38848.1195883,44747.9818526
409.77,168.4051,-17.535,26.8755,7.96715141976,60.2447746819,22208.2301036,21993.8695184,3078.17932228,38848.1195883,44747.9818526
409.79,168.3995,-17.5628,26.8522,7.96727886558,60.2448316482,22208.96667,21994.592128,3078.33033797,38849.4976879,44749.5438094
409.81,168.3938,-17.5905,26.8326,7.96727886558,60.2448316482,22208.96667,21994.592128,3078.33033797,38849.4976879,44749.5438094
409.83,168.3883,-17.6182,26.8125,7.9673994357,60.2448261092,22209.7272167,21995.3388554,3078.48204129,38850.819373,44751.0686911
409.85,168.3828,-17.6461,26.7882,7.96740584518,60.2448878745,22209.7037608,21995.3152814,3078.4812506,38850.8755466,44751.1058174
409.87,168.3773,-17.6738,26.7634,7.96740584518,60.2448878745,22209.7037608,21995.3152814,3078.4812506,38850.8755466,44751.1058174
409.89,168.3719,-17.7016,26.7453,7.96753336762,60.2449448363,22210.4408094,21996.0383634,3078.63236902,38852.2544953,44752.6687507
409.91,168.3665,-17.7292,26.7315,7.96753336762,60.2449448363,22210.4408094,21996.0383634,3078.63236902,38852.2544953,44752.6687507
409.93,168.3609,-17.7569,26.7089,7.96765729606,60.2449379278,22211.2023334,21996.785877,3078.7855035,38853.5757401,44754.1937352
409.95,168.3558,-17.7848,26.6946,7.96766380046,60.2450006015,22211.1785308,21996.7619547,3078.78470127,38853.6327438,44754.2314102
409.97,168.3505,-17.8127,26.671,7.96766380046,60.2450006015,22211.1785308,21996.7619547,3078.78470127,38853.6327438,44754.2314102
409.99,168.3449,-17.8404,26.652,7.96779135343,60.2450566486,22211.9167175,21997.4861609,3078.93599566,38855.0122561,44755.7953978
410.01,168.3395,-17.8679,26.6295,7.96779135343,60.2450566486,22211.9167175,21997.4861609,3078.93599566,38855.0122561,44755.7953978
410.03,168.3339,-17.8954,26.6077,7.96791209154,60.2450511001,22212.6783357,21998.2339381,3079.08792483,38856.3358114,44757.3224348
410.05,168.3282,-17.9231,26.5883,7.96791859659,60.2451137737,22212.6545314,21998.2100141,3079.08712267,38856.3928191,44757.3601126
410.07,168.3225,-17.951,26.5606,7.96791859659,60.2451137737,22212.6545314,21998.2100141,3079.08712267,38856.3928191,44757.3601126
410.09,168.3168,-17.9786,26.5404,7.96804630445,60.2451707252,22213.3927519,21998.9342444,3079.2384877,38857.7738267,44758.9254151
410.11,168.3113,-18.0059,26.5274,7.96804630445,60.2451707252,22213.3927519,21998.9342444,3079.2384877,38857.7738267,44758.9254151
410.13,168.3055,-18.0334,26.5045,7.96816754495,60.245165001,22214.1550198,21999.6826368,3079.39070623,38859.0982473,44760.4535258
410.15,168.3,-18.0612,26.4831,7.96817367351,60.2452240413,22214.1325938,21999.660098,3079.38995064,38859.151954,44760.4890219
410.17,168.2944,-18.0889,26.4611,7.96817367351,60.2452240413,22214.1325938,21999.660098,3079.38995064,38859.151954,44760.4890219
410.19,168.2888,-18.1168,26.4413,7.96830098552,60.2452802495,22214.8717875,22000.3853122,3079.54130505,38860.5335059,44762.0552801
410.21,168.2833,-18.1445,26.4232,7.96830098552,60.2452802495,22214.8717875,22000.3853122,3079.54130505,38860.5335059,44762.0552801
410.23,168.2777,-18.1722,26.4067,7.96842561665,60.2452731545,22215.6352403,22001.1346948,3079.69499626,38861.8578468,44763.5839096
410.25,168.2723,-18.2001,26.3875,7.96843212302,60.245335828,22215.6114326,22001.1107672,3079.69419425,38861.9148626,44763.6215928
410.27,168.2668,-18.228,26.3632,7.96843212302,60.245335828,22215.6114326,22001.1107672,3079.69419425,38861.9148626,44763.6215928
410.29,168.261,-18.2555,26.3358,7.96855962212,60.2453929394,22216.3508677,22001.8362094,3079.84566051,38863.2982712,44765.1895829
410.31,168.2555,-18.2831,26.3068,7.96855962212,60.2453929394,22216.3508677,22001.8362094,3079.84566051,38863.2982712,44765.1895829
410.33,168.2499,-18.3108,26.2886,7.96868104682,60.245387205,22217.1143117,22002.5857545,3079.99812573,38864.6247439,44766.7200588
410.35,168.2443,-18.3388,26.2668,7.96868745954,60.2454489702,22217.0908473,22002.562172,3079.99733542,38864.6809373,44766.7571986
410.37,168.2385,-18.3665,26.2591,7.96868745954,60.2454489702,22217.0908473,22002.562172,3079.99733542,38864.6809373,44766.7571986
410.39,168.233,-18.3942,26.2411,7.96881544565,60.2455059065,22217.8308267,22003.2881258,3080.14907065,38866.0650349,44768.3260569
410.41,168.2272,-18.422,26.2236,7.96881544565,60.2455059065,22217.8308267,22003.2881258,3080.14907065,38866.0650349,44768.3260569
410.43,168.2218,-18.4497,26.2042,7.96893655218,60.2455003376,22218.5947974,22004.0382086,3080.30149316,38867.3926951,44769.8578252
410.45,168.2164,-18.4774,26.1774,7.96894305987,60.2455630111,22218.5709863,22004.0142775,3080.3006913,38867.4497189,44769.8955139
410.47,168.211,-18.5051,26.1599,7.96894305987,60.2455630111,22218.5709863,22004.0142775,3080.3006913,38867.4497189,44769.8955139
410.49,168.2054,-18.5327,26.1415,7.96907106051,60.2456190333,22219.312001,22004.7412547,3080.45258216,38868.834201,44771.4652199
410.51,168.1998,-18.5602,26.119,7.96907106051,60.2456190333,22219.312001,22004.7412547,3080.45258216,38868.834201,44771.4652199
410.53,168.1941,-18.588,26.0975,7.96919225916,60.2456134594,22220.07656,22005.491914,3080.60512805,38870.1628878,44772.9981713
410.55,168.1883,-18.6157,26.079,7.96919876751,60.2456761328,22220.0527471,22005.4679811,3080.60432627,38870.2199156,44773.0358628
410.57,168.1824,-18.6434,26.0562,7.96919876751,60.2456761328,22220.0527471,22005.4679811,3080.60432627,38870.2199156,44773.0358628
410.59,168.1767,-18.6712,26.0333,7.969330206,60.2457316942,22220.7942901,22006.1952955,3080.75761731,38871.6046085,44774.6060141
410.61,168.1711,-18.699,26.006,7.969330206,60.2457316942,22220.7942901,22006.1952955,3080.75761731,38871.6046085,44774.6060141
410.63,168.1657,-18.7267,25.987,7.96945149688,60.2457261152,22221.5594378,22006.9465317,3080.91028675,38872.9343226,44776.1401496
410.65,168.1604,-18.7544,25.966,7.96945753422,60.2457842471,22221.5373489,22006.9243315,3080.90954314,38872.9872217,44776.1751123
410.67,168.1549,-18.782,25.9435,7.96945753422,60.2457842471,22221.5373489,22006.9243315,3080.90954314,38872.9872217,44776.1751123
410.69,168.149,-18.8095,25.9281,7.96958581488,60.2458411673,22222.2791923,22007.6521121,3081.06166954,38874.3745922,44777.7477374
410.71,168.1433,-18.8372,25.9105,7.96958581488,60.2458411673,22222.2791923,22007.6521121,3081.06166954,38874.3745922,44777.7477374
410.73,168.1378,-18.8649,25.8927,7.96971048076,60.2458342179,22223.0454222,22008.4042375,3081.2157919,38875.7040466,44779.2821845
410.75,168.1321,-18.8928,25.8689,7.96971699043,60.2458968913,22223.0216059,22008.3803012,3081.21499027,38875.7610826,44779.3198815
410.77,168.1264,-18.9206,25.8551,7.96971699043,60.2458968913,22223.0216059,22008.3803012,3081.21499027,38875.7610826,44779.3198815
410.79,168.1207,-18.9483,25.8332,7.96984195473,60.2459542647,22223.7636809,22009.1084883,3081.36588145,38877.1495843,44780.8936037
410.81,168.1148,-18.9759,25.8162,7.96984195473,60.2459542647,22223.7636809,22009.1084883,3081.36588145,38877.1495843,44780.8936037
410.83,168.1092,-19.0035,25.7941,7.96996384038,60.2459485048,22224.530068,22009.8609177,3081.51896414,38878.4811924,44782.4299984
410.85,168.1035,-19.0312,25.7728,7.96997035071,60.2460111782,22224.5062499,22009.8369796,3081.51816259,38878.5382323,44782.4676982
410.87,168.0982,-19.0589,25.7467,7.96997035071,60.2460111782,22224.5062499,22009.8369796,3081.51816259,38878.5382323,44782.4676982
410.89,168.0923,-19.0866,25.7245,7.97009839078,60.2460682595,22225.2491025,22010.5657702,3081.6703496,38879.927647,44784.0425989
410.91,168.0868,-19.1142,25.7067,7.97009839078,60.2460682595,22225.2491025,22010.5657702,3081.6703496,38879.927647,44784.0425989
410.93,168.081,-19.1416,25.6878,7.97022365163,60.2460611291,22226.0165721,22011.319089,3081.82488554,38881.2589957,44785.5793058
410.95,168.0754,-19.1694,25.6719,7.97023006827,60.2461228941,22225.9930976,22011.2954961,3081.82409568,38881.315213,44785.6164619
410.97,168.0696,-19.197,25.6511,7.97023006827,60.2461228941,22225.9930976,22011.2954961,3081.82409568,38881.315213,44785.6164619
410.99,168.0639,-19.2247,25.6268,7.97035818525,60.2461799709,22226.736434,22012.0247606,3081.97638591,38882.7054793,44787.1923422
411.01,168.0583,-19.2523,25.6102,7.97035818525,60.2461799709,22226.736434,22012.0247606,3081.97638591,38882.7054793,44787.1923422
411.03,168.0526,-19.28,25.5909,7.97048028751,60.2461741996,22227.5042061,22012.7785478,3082.12975693,38884.0395034,44788.7315218
411.05,168.0468,-19.3075,25.5678,7.97048679917,60.2462368729,22227.4803847,22012.7546062,3082.12895553,38884.0965515,44788.7692271
411.07,168.0412,-19.3351,25.5377,7.97048679917,60.2462368729,22227.4803847,22012.7546062,3082.12895553,38884.0965515,44788.7692271
411.09,168.0354,-19.3629,25.5152,7.97061818174,60.2462916713,22228.2250439,22013.485004,3082.28269043,38885.4855559,44790.3446685
411.11,168.0296,-19.3907,25.4941,7.97061818174,60.2462916713,22228.2250439,22013.485004,3082.28269043,38885.4855559,44790.3446685
411.13,168.0238,-19.4186,25.4774,7.97073706119,60.2462872616,22228.9927046,22014.238853,3082.43481427,38886.8215351,44791.8854901
411.15,168.0182,-19.4464,25.469,7.97074357351,60.2463499348,22228.9688814,22014.2149096,3082.43401295,38886.8785872,44791.9231981
411.17,168.0124,-19.4739,25.4441,7.97074357351,60.2463499348,22228.9688814,22014.2149096,3082.43401295,38886.8785872,44791.9231981
411.19,168.0067,-19.5017,25.4305,7.97087192534,60.2464031968,22229.7149396,22014.9468547,3082.58678397,38888.2676307,44793.4993678
411.21,168.001,-19.5293,25.4075,7.97087192534,60.2464031968,22229.7149396,22014.9468547,3082.58678397,38888.2676307,44793.4993678
411.23,167.9952,-19.5571,25.3898,7.97099376975,60.2463975871,22230.4836217,22015.7015546,3082.74019514,38889.6035119,44795.0406113
411.25,167.9898,-19.5848,25.3645,7.97100028273,60.2464602604,22230.4597968,22015.6776095,3082.73939389,38889.6605681,44795.078322
411.27,167.9842,-19.6125,25.347,7.97100028273,60.2464602604,22230.4597968,22015.6776095,3082.73939389,38889.6605681,44795.078322
411.29,167.9783,-19.6402,25.3275,7.97113227783,60.2465148772,22231.2057972,22016.4093002,3082.89356346,38891.0516571,44796.656239
411.31,167.9724,-19.6678,25.3073,7.97113227783,60.2465148772,22231.2057972,22016.4093002,3082.89356346,38891.0516571,44796.656239
411.33,167.9666,-19.6955,25.2822,7.97125419857,60.246509263,22231.9749653,22017.1644762,3083.04707791,38892.3883868,44798.1984603
411.35,167.9609,-19.723,25.2532,7.97126071222,60.2465719362,22231.9511387,22017.1405293,3083.04627674,38892.4454471,44798.2361738
411.37,167.9551,-19.7508,25.2284,7.97126071222,60.2465719362,22231.9511387,22017.1405293,3083.04627674,38892.4454471,44798.2361738
411.39,167.9492,-19.7785,25.2103,7.97138962766,60.2466288211,22232.6969916,22017.8722385,3083.19924912,38893.8398639,44799.8169067
411.41,167.9435,-19.8062,25.1907,7.97138962766,60.2466288211,22232.6969916,22017.8722385,3083.19924912,38893.8398639,44799.8169067
411.43,167.938,-19.8338,25.1691,7.97151494009,60.2466218356,22233.467347,22018.6284067,3083.35423819,38895.1765155,44801.3596495
411.45,167.9324,-19.8616,25.1514,7.97152136,60.2466836005,22233.443864,22018.6048051,3083.3534487,38895.2327528,44801.3968192
411.47,167.9268,-19.8893,25.1303,7.97152136,60.2466836005,22233.443864,22018.6048051,3083.3534487,38895.2327528,44801.3968192
411.49,167.921,-19.9168,25.1184,7.97165033639,60.2467404814,22234.1900977,22019.3368869,3083.50650395,38896.6278418,44802.9783247
411.51,167.9155,-19.9445,25.103,7.97165033639,60.2467404814,22234.1900977,22019.3368869,3083.50650395,38896.6278418,44802.9783247
411.53,167.9098,-19.9722,25.0843,7.97176958511,60.2467360513,22234.9601171,22020.0930475,3083.65912268,38897.9679377,44804.5238909
411.55,167.9041,-19.9999,25.0624,7.97177610008,60.2467987244,22234.936287,22020.0690971,3083.65832166,38898.0250061,44804.5616099
411.57,167.8984,-20.0276,25.0403,7.97177610008,60.2467987244,22234.936287,22020.0690971,3083.65832166,38898.0250061,44804.5616099
411.59,167.8925,-20.0553,25.0185,7.97190469683,60.2468548614,22235.6836001,22020.8022672,3083.81138728,38899.4208238,44806.1442839
411.61,167.8865,-20.0831,25.0027,7.97190469683,60.2468548614,22235.6836001,22020.8022672,3083.81138728,38899.4208238,44806.1442839
411.63,167.8809,-20.1108,24.9815,7.97203058861,60.2468476954,22236.4550937,22021.5595292,3083.96677016,38900.7591933,44807.6890829
411.65,167.8753,-20.1386,24.9577,7.97203710426,60.2469103686,22236.431262,22021.535577,3083.96596922,38900.8162657,44807.7268047
411.67,167.8694,-20.1663,24.9326,7.97203710426,60.2469103686,22236.431262,22021.535577,3083.96596922,38900.8162657,44807.7268047
411.69,167.8634,-20.1939,24.9134,7.97216585643,60.2469674099,22237.1786106,22022.2687727,3084.11910618,38902.2135832,44809.3107985
411.71,167.8576,-20.2214,24.886,7.97216585643,60.2469674099,22237.1786106,22022.2687727,3084.11910618,38902.2135832,44809.3107985
411.73,167.852,-20.2494,24.8695,7.97228857337,60.2469616038,22237.9503042,22023.0264025,3084.27330317,38903.554451,44810.8578657
411.75,167.8463,-20.2769,24.8431,7.97229499524,60.2470233686,22237.9268162,22023.0027957,3084.27251391,38903.6107003,44810.8950435
411.77,167.8406,-20.3047,24.8219,7.97229499524,60.2470233686,22237.9268162,22023.0027957,3084.27251391,38903.6107003,44810.8950435
411.79,167.8347,-20.3321,24.805,7.97242714008,60.2470790384,22238.6753511,22023.7369825,3084.42712613,38905.0079443,44812.4795623
411.81,167.829,-20.3597,24.7885,7.97242714008,60.2470790384,22238.6753511,22023.7369825,3084.42712613,38905.0079443,44812.4795623
411.83,167.823,-20.3876,24.7708,7.97254994951,60.2470732272,22239.447635,22024.4951907,3084.58144717,38906.349842,44814.0278165
411.85,167.8171,-20.4153,24.748,7.97255646648,60.2471359003,22239.4237997,22024.471235,3084.58064638,38906.4069226,44814.0655439
