# Time,nT,Gauss
4.163500000000000227e+02, -5.184800145244506712e+04, -5.184800145244506941e-01
4.163700000000000045e+02, -5.185648966718584416e+04, -5.185648966718584552e-01
4.163899999999999864e+02, -5.186613611321585631e+04, -5.186613611321586603e-01
4.164100000000000250e+02, -5.187383323970786296e+04, -5.187383323970786719e-01
4.164300000000000068e+02, -5.188368559556244873e+04, -5.188368559556245652e-01
4.164499999999999886e+02, -5.189185546802089084e+04, -5.189185546802089766e-01
4.164700000000000273e+02, -5.189963191395846661e+04, -5.189963191395846609e-01
4.164900000000000091e+02, -5.190930330195961869e+04, -5.190930330195961950e-01
4.165099999999999909e+02, -5.191719614979165635e+04, -5.191719614979165565e-01
4.165299999999999727e+02, -5.192623387843929231e+04, -5.192623387843929850e-01
4.165500000000000114e+02, -5.193432869195971580e+04, -5.193432869195971913e-01
4.165699999999999932e+02, -5.194292091421149962e+04, -5.194292091421149893e-01
4.165899999999999750e+02, -5.195221463160889107e+04, -5.195221463160889508e-01
4.166100000000000136e+02, -5.196029776013318042e+04, -5.196029776013318946e-01
4.166299999999999955e+02, -5.196985865473253943e+04, -5.196985865473254806e-01
4.166499999999999773e+02, -5.197769935329650616e+04, -5.197769935329651370e-01
4.166700000000000159e+02, -5.198547701423852413e+04, -5.198547701423852363e-01
4.166899999999999977e+02, -5.199558208991579158e+04, -5.199558208991579278e-01
4.167099999999999795e+02, -5.200291527803784265e+04, -5.200291527803784231e-01
4.167300000000000182e+02, -5.201272277734646923e+04, -5.201272277734647620e-01
4.167500000000000000e+02, -5.202022803435690003e+04, -5.202022803435690790e-01
4.167699999999999818e+02, -5.202871157904098072e+04, -5.202871157904098709e-01
4.167900000000000205e+02, -5.203839647524349130e+04, -5.203839647524349799e-01
4.168100000000000023e+02, -5.204610317042290262e+04, -5.204610317042290824e-01
4.168299999999999841e+02, -5.205573516529516201e+04, -5.205573516529516942e-01
4.168500000000000227e+02, -5.206300588081510796e+04, -5.206300588081511638e-01
4.168700000000000045e+02, -5.207072685818255559e+04, -5.207072685818255886e-01
4.168899999999999864e+02, -5.208033956626429426e+04, -5.208033956626429983e-01
4.169100000000000250e+02, -5.208769107907252328e+04, -5.208769107907252893e-01
4.169300000000000068e+02, -5.209729272549948655e+04, -5.209729272549948886e-01
4.169499999999999886e+02, -5.210551281739427213e+04, -5.210551281739427276e-01
4.169700000000000273e+02, -5.211316109932789550e+04, -5.211316109932789820e-01
4.169900000000000091e+02, -5.212285860420527752e+04, -5.212285860420527994e-01
4.170099999999999909e+02, -5.213049780201451358e+04, -5.213049780201451933e-01
4.170299999999999727e+02, -5.214106654290447477e+04, -5.214106654290447951e-01
4.170500000000000114e+02, -5.214897170339286095e+04, -5.214897170339286570e-01
4.170699999999999932e+02, -5.215649731356328994e+04, -5.215649731356329921e-01
4.170899999999999750e+02, -5.216496173710084986e+04, -5.216496173710085671e-01
4.171100000000000136e+02, -5.217192072116926283e+04, -5.217192072116926260e-01
4.171299999999999955e+02, -5.218165833922729507e+04, -5.218165833922729924e-01
4.171499999999999773e+02, -5.218901711294263077e+04, -5.218901711294263723e-01
4.171700000000000159e+02, -5.219743597148258414e+04, -5.219743597148258640e-01
4.171899999999999977e+02, -5.220681634672825021e+04, -5.220681634672825755e-01
4.172099999999999795e+02, -5.221442312452361512e+04, -5.221442312452362344e-01
4.172300000000000182e+02, -5.222365580777077412e+04, -5.222365580777077465e-01
4.172500000000000000e+02, -5.223089420943557343e+04, -5.223089420943557437e-01
4.172699999999999818e+02, -5.223863739808237005e+04, -5.223863739808237705e-01
4.172900000000000205e+02, -5.224791709471214563e+04, -5.224791709471214851e-01
4.173100000000000023e+02, -5.225553544117257115e+04, -5.225553544117257365e-01
4.173299999999999841e+02, -5.226503153039651806e+04, -5.226503153039652183e-01
4.173500000000000227e+02, -5.227253610237924295e+04, -5.227253610237925230e-01
4.173700000000000045e+02, -5.227996022452828038e+04, -5.227996022452828795e-01
4.173899999999999864e+02, -5.228934010434816446e+04, -5.228934010434816981e-01
4.174100000000000250e+02, -5.229660113205439848e+04, -5.229660113205439886e-01
4.174300000000000068e+02, -5.230547889902961469e+04, -5.230547889902962266e-01
4.174499999999999886e+02, -5.231316993250398809e+04, -5.231316993250398895e-01
4.174700000000000273e+02, -5.232081127851698693e+04, -5.232081127851698765e-01
4.174900000000000091e+02, -5.232992155884880049e+04, -5.232992155884880203e-01
4.175099999999999909e+02, -5.233756163471697073e+04, -5.233756163471697809e-01
4.175299999999999727e+02, -5.234636234474433149e+04, -5.234636234474433492e-01
4.175500000000000114e+02, -5.235424548390108976e+04, -5.235424548390109623e-01
4.175699999999999932e+02, -5.236244647004229046e+04, -5.236244647004228980e-01
4.175899999999999750e+02, -5.237169431364844786e+04, -5.237169431364845362e-01
4.176100000000000136e+02, -5.237877423112211545e+04, -5.237877423112211606e-01
4.176299999999999955e+02, -5.238768045779762906e+04, -5.238768045779763627e-01
4.176499999999999773e+02, -5.239535182525883283e+04, -5.239535182525884016e-01
4.176700000000000159e+02, -5.240304122351473779e+04, -5.240304122351474581e-01
4.176899999999999977e+02, -5.241188708716486144e+04, -5.241188708716486566e-01
4.177099999999999795e+02, -5.241913442069113808e+04, -5.241913442069113804e-01
4.177300000000000182e+02, -5.242807824502583389e+04, -5.242807824502583314e-01
4.177500000000000000e+02, -5.243488372272138804e+04, -5.243488372272139264e-01
4.177699999999999818e+02, -5.244246998081522906e+04, -5.244246998081523170e-01
4.177900000000000205e+02, -5.245145783765745000e+04, -5.245145783765745584e-01
4.178100000000000023e+02, -5.245889385921333451e+04, -5.245889385921334025e-01
4.178299999999999841e+02, -5.246787992967785976e+04, -5.246787992967786307e-01
4.178500000000000227e+02, -5.247528333891581860e+04, -5.247528333891582353e-01
4.178700000000000045e+02, -5.248272793487911986e+04, -5.248272793487912535e-01
4.178899999999999864e+02, -5.249164162876659975e+04, -5.249164162876660544e-01
4.179100000000000250e+02, -5.249859071086568292e+04, -5.249859071086568907e-01
4.179300000000000068e+02, -5.250827146241794253e+04, -5.250827146241794363e-01
4.179499999999999886e+02, -5.251578118627092044e+04, -5.251578118627092673e-01
4.179700000000000273e+02, -5.252359448667417018e+04, -5.252359448667417441e-01
4.179900000000000091e+02, -5.253258567442541244e+04, -5.253258567442541382e-01
4.180099999999999909e+02, -5.253872703324241593e+04, -5.253872703324241611e-01
4.180299999999999727e+02, -5.254745113948640937e+04, -5.254745113948641189e-01
4.180500000000000114e+02, -5.255434355139094259e+04, -5.255434355139094738e-01
4.180699999999999932e+02, -5.256174425640260597e+04, -5.256174425640260939e-01
4.180899999999999750e+02, -5.257111803381003119e+04, -5.257111803381003812e-01
4.181100000000000136e+02, -5.257803560492161341e+04, -5.257803560492161354e-01
4.181299999999999955e+02, -5.258736176587981026e+04, -5.258736176587981426e-01
4.181499999999999773e+02, -5.259434022037539398e+04, -5.259434022037540180e-01
4.181700000000000159e+02, -5.260177188686285081e+04, -5.260177188686285810e-01
4.181899999999999977e+02, -5.261043027779008116e+04, -5.261043027779008785e-01
4.182099999999999795e+02, -5.261706791499110841e+04, -5.261706791499111135e-01
4.182300000000000182e+02, -5.262612233065021428e+04, -5.262612233065021572e-01
4.182500000000000000e+02, -5.263310252809282974e+04, -5.263310252809283440e-01
4.182699999999999818e+02, -5.264042255473698606e+04, -5.264042255473698750e-01
4.182900000000000205e+02, -5.264935745140769723e+04, -5.264935745140769674e-01
4.183100000000000023e+02, -5.265632434430002468e+04, -5.265632434430003173e-01
4.183299999999999841e+02, -5.266523176304694061e+04, -5.266523176304694909e-01
4.183500000000000227e+02, -5.267250616623030510e+04, -5.267250616623030401e-01
4.183700000000000045e+02, -5.267968541200994514e+04, -5.267968541200994670e-01
4.183899999999999864e+02, -5.268871387771522859e+04, -5.268871387771523196e-01
4.184100000000000250e+02, -5.269520756114785036e+04, -5.269520756114784987e-01
4.184300000000000068e+02, -5.270351191507677140e+04, -5.270351191507677280e-01
4.184499999999999886e+02, -5.271018602800682856e+04, -5.271018602800683350e-01
4.184700000000000273e+02, -5.271752332127462432e+04, -5.271752332127462859e-01
4.184900000000000091e+02, -5.272678794720499718e+04, -5.272678794720500051e-01
4.185099999999999909e+02, -5.273357798305998585e+04, -5.273357798305998712e-01
4.185299999999999727e+02, -5.274246384842207772e+04, -5.274246384842208313e-01
4.185500000000000114e+02, -5.274924006431225280e+04, -5.274924006431225276e-01
4.185699999999999932e+02, -5.275615809188124695e+04, -5.275615809188125560e-01
4.185899999999999750e+02, -5.276462659860349231e+04, -5.276462659860349236e-01
4.186100000000000136e+02, -5.277163001549329783e+04, -5.277163001549329824e-01
4.186299999999999955e+02, -5.278036382714751380e+04, -5.278036382714751396e-01
4.186499999999999773e+02, -5.278753296013800718e+04, -5.278753296013800611e-01
4.186700000000000159e+02, -5.279439641158797167e+04, -5.279439641158797381e-01
4.186899999999999977e+02, -5.280316321728224284e+04, -5.280316321728224516e-01
4.187099999999999795e+02, -5.280959431796094577e+04, -5.280959431796095060e-01
4.187300000000000182e+02, -5.281787359575559094e+04, -5.281787359575559337e-01
4.187500000000000000e+02, -5.282467765047312423e+04, -5.282467765047312858e-01
4.187699999999999818e+02, -5.283133077779875020e+04, -5.283133077779875730e-01
4.187900000000000205e+02, -5.284029486015145812e+04, -5.284029486015145993e-01
4.188100000000000023e+02, -5.284685970657745202e+04, -5.284685970657745369e-01
4.188299999999999841e+02, -5.285551181793457363e+04, -5.285551181793457509e-01
4.188500000000000227e+02, -5.286252646813661704e+04, -5.286252646813661693e-01
4.188700000000000045e+02, -5.286920546563201060e+04, -5.286920546563201873e-01
4.188899999999999864e+02, -5.287767874801874859e+04, -5.287767874801875267e-01
4.189100000000000250e+02, -5.288421198331353662e+04, -5.288421198331354489e-01
4.189300000000000068e+02, -5.289294943067336135e+04, -5.289294943067336385e-01
4.189499999999999886e+02, -5.289969097983687243e+04, -5.289969097983687751e-01
4.189700000000000273e+02, -5.290637805280889734e+04, -5.290637805280890005e-01
4.189900000000000091e+02, -5.291495717127905664e+04, -5.291495717127906451e-01
4.190099999999999909e+02, -5.292153140431307838e+04, -5.292153140431308245e-01
4.190299999999999727e+02, -5.292972051002144872e+04, -5.292972051002144962e-01
4.190500000000000114e+02, -5.293627351584315329e+04, -5.293627351584315743e-01
4.190699999999999932e+02, -5.294336856191783590e+04, -5.294336856191783625e-01
4.190899999999999750e+02, -5.295204456543203560e+04, -5.295204456543204374e-01
4.191100000000000136e+02, -5.295881826359369006e+04, -5.295881826359369882e-01
4.191299999999999955e+02, -5.296704859053182736e+04, -5.296704859053182890e-01
4.191499999999999773e+02, -5.297357823610353080e+04, -5.297357823610353567e-01
4.191700000000000159e+02, -5.298042663754279783e+04, -5.298042663754279902e-01
4.191899999999999977e+02, -5.298835427087875723e+04, -5.298835427087875694e-01
4.192099999999999795e+02, -5.299493473318776523e+04, -5.299493473318777070e-01
4.192300000000000182e+02, -5.300313072975042451e+04, -5.300313072975042505e-01
4.192500000000000000e+02, -5.301003449772857857e+04, -5.301003449772858644e-01
4.192699999999999818e+02, -5.301651784840887558e+04, -5.301651784840888393e-01
4.192900000000000205e+02, -5.302534982888321247e+04, -5.302534982888321702e-01
4.193100000000000023e+02, -5.303137206823008455e+04, -5.303137206823008709e-01
4.193299999999999841e+02, -5.303991014760507096e+04, -5.303991014760507383e-01
4.193500000000000227e+02, -5.304634407297576399e+04, -5.304634407297577070e-01
4.193700000000000045e+02, -5.305297975134148874e+04, -5.305297975134148913e-01
4.193899999999999864e+02, -5.306138085415696696e+04, -5.306138085415696981e-01
4.194100000000000250e+02, -5.306736922025392414e+04, -5.306736922025392378e-01
4.194300000000000068e+02, -5.307587744221025059e+04, -5.307587744221025083e-01
4.194499999999999886e+02, -5.308223219984347088e+04, -5.308223219984347097e-01
4.194700000000000273e+02, -5.308864059277830529e+04, -5.308864059277831338e-01
4.194900000000000091e+02, -5.309715059536085028e+04, -5.309715059536085358e-01
4.195099999999999909e+02, -5.310420499261148507e+04, -5.310420499261149230e-01
4.195299999999999727e+02, -5.311329816058556753e+04, -5.311329816058557585e-01
4.195500000000000114e+02, -5.311909335550163087e+04, -5.311909335550163425e-01
4.195699999999999932e+02, -5.312437660142753157e+04, -5.312437660142753648e-01
4.195899999999999750e+02, -5.313230593705756473e+04, -5.313230593705756677e-01
4.196100000000000136e+02, -5.313851198451484379e+04, -5.313851198451484681e-01
4.196299999999999955e+02, -5.314677929757841775e+04, -5.314677929757841701e-01
4.196499999999999773e+02, -5.315333327610314882e+04, -5.315333327610315406e-01
4.196700000000000159e+02, -5.315954303720505413e+04, -5.315954303720505925e-01
4.196899999999999977e+02, -5.316762208364934486e+04, -5.316762208364934628e-01
4.197099999999999795e+02, -5.317410027695807366e+04, -5.317410027695808061e-01
4.197300000000000182e+02, -5.318196323703791859e+04, -5.318196323703792139e-01
4.197500000000000000e+02, -5.318867211074302759e+04, -5.318867211074302936e-01
4.197699999999999818e+02, -5.319521630552652641e+04, -5.319521630552652702e-01
4.197900000000000205e+02, -5.320341708479304361e+04, -5.320341708479304765e-01
4.198100000000000023e+02, -5.320941528992699023e+04, -5.320941528992699787e-01
4.198299999999999841e+02, -5.321740115894197515e+04, -5.321740115894197931e-01
4.198500000000000227e+02, -5.322378244333015027e+04, -5.322378244333015873e-01
4.198700000000000045e+02, -5.322963236760364816e+04, -5.322963236760365202e-01
4.198899999999999864e+02, -5.323759423152829550e+04, -5.323759423152829573e-01
4.199100000000000250e+02, -5.324399009580901475e+04, -5.324399009580902398e-01
4.199300000000000068e+02, -5.325183799163703952e+04, -5.325183799163704101e-01
4.199499999999999886e+02, -5.325820758105967252e+04, -5.325820758105968000e-01
4.199700000000000273e+02, -5.326434549210707337e+04, -5.326434549210707914e-01
4.199900000000000091e+02, -5.327252573173014389e+04, -5.327252573173014705e-01
4.200099999999999909e+02, -5.327844350764973206e+04, -5.327844350764973091e-01
4.200299999999999727e+02, -5.328669478439389059e+04, -5.328669478439389540e-01
4.200500000000000114e+02, -5.329251136116660928e+04, -5.329251136116661680e-01
4.200699999999999932e+02, -5.329874615870539856e+04, -5.329874615870540122e-01
4.200899999999999750e+02, -5.330657173934060847e+04, -5.330657173934061355e-01
4.201100000000000136e+02, -5.331278856239777815e+04, -5.331278856239778374e-01
4.201299999999999955e+02, -5.332089713203987776e+04, -5.332089713203987946e-01
4.201499999999999773e+02, -5.332708650938401115e+04, -5.332708650938401407e-01
4.201700000000000159e+02, -5.333322217279805773e+04, -5.333322217279806710e-01
4.201899999999999977e+02, -5.334146517600642983e+04, -5.334146517600643067e-01
4.202099999999999795e+02, -5.334714834952787351e+04, -5.334714834952787310e-01
4.202300000000000182e+02, -5.335509389010259474e+04, -5.335509389010260062e-01
4.202500000000000000e+02, -5.336089770771904296e+04, -5.336089770771904606e-01
4.202699999999999818e+02, -5.336746965025270765e+04, -5.336746965025270795e-01
4.202900000000000205e+02, -5.337560365070914850e+04, -5.337560365070915802e-01
4.203100000000000023e+02, -5.338111004071778007e+04, -5.338111004071778298e-01
4.203299999999999841e+02, -5.338871652924592490e+04, -5.338871652924592759e-01
4.203500000000000227e+02, -5.339483364812801301e+04, -5.339483364812801502e-01
4.203700000000000045e+02, -5.340090314505202696e+04, -5.340090314505203661e-01
